Brooke County,west virginia,44.8
Cabell County,west virginia,38.7
Calhoun County,west virginia,45.1
Clay County,west virginia,41.5
Doddridge County,west virginia,42.4
Fayette County,west virginia,43
Gilmer County,west virginia,38
Grant County,west virginia,44
Greenbrier County,west virginia,45
Hampshire County,west virginia,42.6
Hancock County,west virginia,45.3
Hardy County,west virginia,42.8
Harrison County,west virginia,41.8
Jackson County,west virginia,42.2
Jefferson County,west virginia,38.9
Kanawha County,west virginia,42.4
Lewis County,west virginia,43.4
Lincoln County,west virginia,41.2
Logan County,west virginia,42.4
Marion County,west virginia,41
Marshall County,west virginia,44.3
Mason County,west virginia,42.4
McDowell County,west virginia,43.8
Mercer County,west virginia,42.5
Mineral County,west virginia,42.3
Mingo County,west virginia,40.9
Monongalia County,west virginia,29.1
Monroe County,west virginia,45
Morgan County,west virginia,45
Nicholas County,west virginia,43.3
Ohio County,west virginia,43.5
Pendleton County,west virginia,47.3
Pleasants County,west virginia,42.4
Pocahontas County,west virginia,47.1
Preston County,west virginia,42
Putnam County,west virginia,40.9
Raleigh County,west virginia,41.1
Randolph County,west virginia,43.4
Ritchie County,west virginia,44.3
Roane County,west virginia,43.5
Summers County,west virginia,45.7
Taylor County,west virginia,42.3
Tucker County,west virginia,46.3
Tyler County,west virginia,45.2
Upshur County,west virginia,40.9
Wayne County,west virginia,41.3
Webster County,west virginia,44.1
Wetzel County,west virginia,44.8
Wirt County,west virginia,44.4
Wood County,west virginia,42.2
Wyoming County,west virginia,42.6
Adams County,wisconsin,49.2
Ashland County,wisconsin,40.3
Barron County,wisconsin,43.1
Bayfield County,wisconsin,49.4
Brown County,wisconsin,36.2
Buffalo County,wisconsin,44.1
Burnett County,wisconsin,49.1
Calumet County,wisconsin,38.4
Chippewa County,wisconsin,40.1
Clark County,wisconsin,37.2
Columbia County,wisconsin,41
Crawford County,wisconsin,44.7
Dane County,wisconsin,34.4
Dodge County,wisconsin,40.7
Door County,wisconsin,49.4
Douglas County,wisconsin,39.8
Dunn County,wisconsin,33.5
Eau Claire County,wisconsin,33.4
Florence County,wisconsin,49
Fond du Lac County,wisconsin,40.2
Forest County,wisconsin,44.1
Grant County,wisconsin,36.4
Green County,wisconsin,41.1
Green Lake County,wisconsin,44.5
Iowa County,wisconsin,41.1
Iron County,wisconsin,51
Jackson County,wisconsin,41.4
Jefferson County,wisconsin,38.2
Juneau County,wisconsin,43.6
Kenosha County,wisconsin,36.3
Kewaunee County,wisconsin,42.2
La Crosse County,wisconsin,35.2
Lafayette County,wisconsin,40.4
Langlade County,wisconsin,45.7
Lincoln County,wisconsin,44.7
Manitowoc County,wisconsin,43
Marathon County,wisconsin,39.4
Marinette County,wisconsin,45.7
Marquette County,wisconsin,47.4
Menominee County,wisconsin,31.4
Milwaukee County,wisconsin,33.6
Monroe County,wisconsin,39.1
Oconto County,wisconsin,43.7
Oneida County,wisconsin,48
Outagamie County,wisconsin,37.1
Ozaukee County,wisconsin,42.9
Pepin County,wisconsin,44.1
Pierce County,wisconsin,34.5
Polk County,wisconsin,42.5
Portage County,wisconsin,35.8
Price County,wisconsin,48.3
Racine County,wisconsin,39
Richland County,wisconsin,43
Rock County,wisconsin,38
Rusk County,wisconsin,45.8
Sauk County,wisconsin,40
Sawyer County,wisconsin,47.2
Shawano County,wisconsin,43
Sheboygan County,wisconsin,40.3
St. Croix County,wisconsin,36.7
Taylor County,wisconsin,41.8
Trempealeau County,wisconsin,40.8
Vernon County,wisconsin,41.5
Vilas County,wisconsin,50.7
Walworth County,wisconsin,38.1
Washburn County,wisconsin,47.7
Washington County,wisconsin,40.9
Waukesha County,wisconsin,42
Waupaca County,wisconsin,43.5
Waushara County,wisconsin,46.2
Winnebago County,wisconsin,37.9
Wood County,wisconsin,42.6
Albany County,wyoming,26.8
Big Horn County,wyoming,41.8
Campbell County,wyoming,31.9
Carbon County,wyoming,38.9
Converse County,wyoming,39
Crook County,wyoming,43.6
Fremont County,wyoming,38.5
Goshen County,wyoming,43.6
Hot Springs County,wyoming,48.6
Johnson County,wyoming,44.8
Laramie County,wyoming,37
Lincoln County,wyoming,37.4
Natrona County,wyoming,36.8
Niobrara County,wyoming,46.1
Park County,wyoming,43.6
Platte County,wyoming,47.5
Sheridan County,wyoming,41.9
Sublette County,wyoming,38.3
Sweetwater County,wyoming,32.8
Teton County,wyoming,36.9
Uinta County,wyoming,33.9
Washakie County,wyoming,41.8
Weston County,wyoming,42.3
